,word,sentiment
10186,reconsideration,trust
10187,reconstruct,anticipation
10188,reconstruct,positive
10189,reconstruction,anticipation
10190,reconstruction,positive
10191,recorder,positive
10192,recoup,positive
10193,recovery,positive
10194,recreation,anticipation
10195,recreation,joy
10196,recreation,positive
10197,recreational,anticipation
10198,recreational,joy
10199,recreational,positive
10200,recruits,trust
10201,rectify,positive
10202,recurrent,anticipation
10203,redemption,positive
10204,redress,positive
10205,redundant,negative
10206,referee,trust
10207,refine,positive
10208,refinement,positive
10209,reflex,surprise
10210,reflux,disgust
10211,reflux,negative
10212,reform,positive
10213,reformation,positive
10214,reformer,positive
10215,refractory,negative
10216,refreshing,positive
10217,refugee,sadness
10218,refurbish,positive
10219,refusal,negative
10220,refuse,negative
10221,refused,negative
10222,refused,sadness
10223,refutation,fear
10224,regal,positive
10225,regal,trust
10226,regatta,anticipation
10227,regent,positive
10228,regent,trust
10229,regiment,fear
10230,registry,trust
10231,regress,negative
10232,regression,negative
10233,regressive,negative
10234,regressive,positive
10235,regret,negative
10236,regret,sadness
10237,regrettable,negative
10238,regrettable,sadness
10239,regretted,negative
10240,regretted,sadness
10241,regretting,negative
10242,regretting,sadness
10243,regularity,anticipation
10244,regularity,positive
10245,regularity,trust
10246,regulate,positive
10247,regulatory,fear
10248,regulatory,negative
10249,regurgitation,disgust
10250,rehabilitate,positive
10251,rehabilitation,anticipation
10252,rehabilitation,positive
10253,reimburse,positive
10254,reimbursement,positive
10255,reimbursement,trust
10256,rein,negative
10257,reinforcement,positive
10258,reinforcement,trust
10259,reinforcements,trust
10260,reinstate,positive
10261,reject,anger
10262,reject,fear
10263,reject,negative
10264,reject,sadness
10265,rejected,negative
10266,rejection,anger
10267,rejection,disgust
10268,rejection,fear
10269,rejection,negative
10270,rejection,sadness
10271,rejects,anger
10272,rejects,fear
10273,rejects,negative
10274,rejects,sadness
10275,rejoice,anticipation
10276,rejoice,joy
10277,rejoice,positive
10278,rejoice,surprise
10279,rejoice,trust
10280,rejoicing,anticipation
10281,rejoicing,joy
10282,rejoicing,positive
10283,rejoicing,surprise
10284,rejuvenate,positive
10285,rejuvenated,positive
10286,rekindle,anticipation
10287,rekindle,fear
10288,rekindle,joy
10289,rekindle,negative
10290,rekindle,positive
10291,rekindle,surprise
10292,relapse,fear
10293,relapse,negative
10294,relapse,sadness
10295,related,trust
10296,relative,trust
10297,relaxation,positive
10298,relegation,negative
10299,relevant,positive
10300,relevant,trust
10301,reliability,positive
10302,reliability,trust
10303,reliable,positive
10304,reliable,trust
10305,reliance,positive
10306,reliance,trust
10307,relics,sadness
10308,relief,positive
10309,relieving,positive
10310,religion,trust
10311,relinquish,negative
10312,reluctant,fear
10313,reluctant,negative
10314,remains,disgust
10315,remains,fear
10316,remains,negative
10317,remains,positive
10318,remains,trust
10319,remake,positive
10320,remand,anger
10321,remand,negative
10322,remarkable,joy
10323,remarkable,positive
10324,remarkable,surprise
10325,remarkable,trust
10326,remarkably,positive
10327,remedial,negative
10328,remedy,anticipation
10329,remedy,joy
10330,remedy,positive
10331,remedy,trust
10332,remiss,anger
10333,remiss,disgust
10334,remiss,negative
10335,remiss,sadness
10336,remission,positive
10337,remodel,positive
10338,remorse,negative
10339,remorse,sadness
10340,removal,negative
10341,remove,anger
10342,remove,fear
10343,remove,negative
10344,remove,sadness
10345,renaissance,positive
10346,rencontre,negative
10347,rend,negative
10348,render,positive
10349,renegade,anger
10350,renegade,negative
10351,renewal,positive
10352,renounce,anger
10353,renounce,negative
10354,renovate,anticipation
10355,renovate,positive
10356,renovation,anticipation
10357,renovation,joy
10358,renovation,positive
10359,renown,positive
10360,renowned,positive
10361,renunciation,negative
10362,reorganize,positive
10363,reparation,positive
10364,reparation,trust
10365,repay,anger
10366,repay,anticipation
10367,repay,joy
10368,repay,positive
10369,repay,trust
10370,repellant,disgust
10371,repellant,fear
10372,repellant,negative
10373,repellent,anger
10374,repellent,disgust
10375,repellent,fear
10376,repellent,negative
10377,repelling,disgust
10378,repelling,negative
10379,repent,fear
10380,repent,positive
10381,replenish,positive
10382,replete,positive
10383,reporter,positive
10384,reporter,trust
10385,repose,positive
10386,represented,positive
10387,representing,anticipation
10388,repress,negative
10389,repress,sadness
10390,repression,fear
10391,repression,negative
10392,reprimand,anger
10393,reprimand,negative
10394,reprint,negative
10395,reprisal,anger
10396,reprisal,fear
10397,reprisal,negative
10398,reprisal,sadness
10399,reproach,anger
10400,reproach,disgust
10401,reproach,negative
10402,reproach,sadness
10403,reproductive,joy
10404,reproductive,positive
10405,republic,negative
10406,repudiation,anger
10407,repudiation,disgust
10408,repudiation,negative
10409,repulsion,disgust
10410,repulsion,fear
10411,repulsion,negative
10412,reputable,positive
10413,reputable,trust
10414,requiem,sadness
10415,rescind,negative
10416,rescission,negative
10417,rescue,anticipation
10418,rescue,joy
10419,rescue,positive
10420,rescue,surprise
10421,rescue,trust
10422,resection,fear
10423,resent,anger
10424,resent,negative
10425,resentful,anger
10426,resentful,negative
10427,resentment,anger
10428,resentment,disgust
10429,resentment,negative
10430,resentment,sadness
10431,reserve,positive
10432,resident,positive
10433,resign,anger
10434,resign,disgust
10435,resign,fear
10436,resign,negative
10437,resign,sadness
10438,resignation,negative
10439,resignation,sadness
10440,resignation,surprise
10441,resigned,negative
10442,resigned,sadness
10443,resilient,positive
10444,resist,negative
10445,resistance,anger
10446,resistance,negative
10447,resistant,fear
10448,resistant,negative
10449,resisting,anger
10450,resisting,fear
10451,resisting,negative
10452,resisting,sadness
10453,resistive,positive
10454,resolutely,positive
10455,resources,joy
10456,resources,positive
10457,resources,trust
10458,respect,anticipation
10459,respect,joy
10460,respect,positive
10461,respect,trust
10462,respectability,positive
10463,respectable,positive
10464,respectable,trust
10465,respectful,positive
10466,respectful,trust
10467,respecting,positive
10468,respects,positive
10469,respects,trust
10470,respite,joy
10471,respite,positive
10472,respite,trust
10473,resplendent,joy
10474,resplendent,positive
10475,responsible,positive
10476,responsible,trust
10477,responsive,anticipation
10478,responsive,positive
10479,responsive,trust
10480,rest,positive
10481,restful,positive
10482,restitution,anger
10483,restitution,positive
10484,restlessness,anticipation
10485,restorative,anticipation
10486,restorative,joy
10487,restorative,positive
10488,restorative,trust
10489,restoring,positive
10490,restrain,anger
10491,restrain,fear
10492,restrain,negative
10493,restrained,fear
10494,restraint,positive
10495,restrict,negative
10496,restrict,sadness
10497,restriction,anger
10498,restriction,fear
10499,restriction,negative
10500,restriction,sadness
10501,restrictive,negative
10502,result,anticipation
10503,resultant,anticipation
10504,resumption,positive
10505,retain,trust
10506,retaliate,anger
10507,retaliate,negative
10508,retaliation,anger
10509,retaliation,fear
10510,retaliation,negative
10511,retaliatory,anger
10512,retaliatory,negative
10513,retard,disgust
10514,retard,fear
10515,retard,negative
10516,retard,sadness
10517,retardation,negative
10518,retention,positive
10519,reticent,fear
10520,reticent,negative
10521,retirement,anticipation
10522,retirement,fear
10523,retirement,joy
10524,retirement,negative
10525,retirement,positive
10526,retirement,sadness
10527,retirement,trust
10528,retort,negative
10529,retract,anger
10530,retract,negative
10531,retraction,negative
10532,retrenchment,fear
10533,retrenchment,negative
10534,retribution,anger
10535,retribution,fear
10536,retribution,negative
10537,retribution,sadness
10538,retrograde,negative
10539,reunion,anticipation
10540,reunion,positive
10541,reunion,trust
10542,revel,joy
10543,revel,positive
10544,revels,joy
10545,revels,positive
10546,revenge,anger
10547,revenge,anticipation
10548,revenge,fear
10549,revenge,negative
10550,revenge,surprise
10551,revere,anticipation
10552,revere,joy
10553,revere,positive
10554,revere,trust
10555,reverence,joy
10556,reverence,positive
10557,reverence,trust
10558,reverend,joy
10559,reverend,positive
10560,reverie,joy
10561,reverie,positive
10562,reverie,trust
10563,reversal,anger
10564,reversal,disgust
10565,reversal,negative
10566,reversal,surprise
10567,revise,positive
10568,revival,anticipation
10569,revival,joy
10570,revival,positive
10571,revival,trust
10572,revive,anticipation
10573,revive,negative
10574,revive,positive
10575,revocation,negative
10576,revoke,anger
10577,revoke,disgust
10578,revoke,fear
10579,revoke,negative
10580,revoke,sadness
10581,revolt,anger
10582,revolt,negative
10583,revolt,surprise
10584,revolting,anger
10585,revolting,disgust
10586,revolting,fear
10587,revolting,negative
10588,revolution,anger
10589,revolution,anticipation
10590,revolution,fear
10591,revolution,negative
10592,revolution,positive
10593,revolution,sadness
10594,revolution,surprise
10595,revolutionary,positive
10596,revolver,anger
10597,revolver,fear
10598,revolver,negative
10599,revolver,sadness
10600,revulsion,anger
10601,revulsion,disgust
10602,revulsion,fear
10603,revulsion,negative
10604,reward,anticipation
10605,reward,joy
10606,reward,positive
10607,reward,surprise
10608,reward,trust
10609,rheumatism,anger
10610,rheumatism,fear
10611,rheumatism,negative
10612,rheumatism,sadness
10613,rhythm,positive
10614,rhythmical,joy
10615,rhythmical,positive
10616,rhythmical,surprise
10617,ribbon,anger
10618,ribbon,anticipation
10619,ribbon,joy
10620,ribbon,positive
10621,richness,positive
10622,rickety,negative
10623,riddle,surprise
10624,riddled,negative
10625,rider,positive
10626,ridicule,anger
10627,ridicule,disgust
10628,ridicule,negative
10629,ridicule,sadness
10630,ridiculous,anger
10631,ridiculous,disgust
10632,ridiculous,negative
10633,rife,negative
10634,rifle,anger
10635,rifle,fear
10636,rifle,negative
10637,rift,negative
10638,righteous,positive
10639,rightful,positive
10640,rightly,positive
10641,rigid,negative
10642,rigidity,negative
10643,rigor,disgust
10644,rigor,fear
10645,rigor,negative
10646,rigorous,negative
10647,ringer,anger
10648,ringer,negative
10649,riot,anger
10650,riot,fear
10651,riot,negative
10652,riotous,anger
10653,riotous,fear
10654,riotous,negative
10655,riotous,surprise
10656,ripe,positive
10657,ripen,anticipation
10658,ripen,positive
10659,rising,anticipation
10660,rising,joy
10661,rising,positive
10662,risk,anticipation
10663,risk,fear
10664,risk,negative
10665,risky,anticipation
10666,risky,fear
10667,risky,negative
10668,rivalry,anger
10669,rivalry,negative
10670,riveting,positive
10671,roadster,joy
10672,roadster,positive
10673,roadster,trust
10674,rob,anger
10675,rob,disgust
10676,rob,fear
10677,rob,negative
10678,rob,sadness
10679,robber,disgust
10680,robber,fear
10681,robber,negative
10682,robbery,anger
10683,robbery,disgust
10684,robbery,fear
10685,robbery,negative
10686,robbery,sadness
10687,robust,positive
10688,rock,positive
10689,rocket,anger
10690,rod,fear
10691,rod,positive
10692,rod,trust
10693,rogue,disgust
10694,rogue,negative
10695,rollicking,joy
10696,rollicking,positive
10697,romance,anticipation
10698,romance,fear
10699,romance,joy
10700,romance,positive
10701,romance,sadness
10702,romance,surprise
10703,romance,trust
10704,romantic,anticipation
10705,romantic,joy
10706,romantic,positive
10707,romantic,trust
10708,romanticism,joy
10709,romanticism,positive
10710,romp,joy
10711,romp,positive
10712,rook,anger
10713,rook,disgust
10714,rook,negative
10715,rooted,positive
10716,rooted,trust
10717,rosy,positive
10718,rot,disgust
10719,rot,fear
10720,rot,negative
10721,rot,sadness
10722,rota,positive
10723,rota,trust
10724,rotting,disgust
10725,rotting,negative
10726,roughness,negative
10727,roulette,anticipation
10728,rout,negative
10729,routine,positive
10730,routine,trust
10731,row,anger
10732,row,negative
10733,rowdy,negative
10734,royalty,positive
10735,rubbish,disgust
10736,rubbish,negative
10737,rubble,fear
10738,rubble,negative
10739,rubble,sadness
10740,rubric,positive
10741,rue,negative
10742,rue,sadness
10743,ruffle,negative
10744,rugged,negative
10745,ruin,fear
10746,ruin,negative
10747,ruin,sadness
10748,ruined,anger
10749,ruined,disgust
10750,ruined,fear
10751,ruined,negative
10752,ruined,sadness
10753,ruinous,anger
10754,ruinous,disgust
10755,ruinous,fear
10756,ruinous,negative
10757,ruinous,sadness
10758,rule,fear
10759,rule,trust
10760,rumor,negative
10761,rumor,sadness
10762,runaway,negative
10763,runaway,sadness
10764,rupture,fear
10765,rupture,negative
10766,rupture,sadness
10767,rupture,surprise
10768,ruse,negative
10769,rust,negative
10770,rusty,negative
10771,ruth,positive
10772,ruthless,anger
10773,ruthless,disgust
10774,ruthless,fear
10775,ruthless,negative
10776,saber,anger
10777,saber,fear
10778,saber,negative
10779,sabotage,anger
10780,sabotage,disgust
10781,sabotage,fear
10782,sabotage,negative
10783,sabotage,sadness
10784,sabotage,surprise
10785,sacrifices,disgust
10786,sacrifices,fear
10787,sacrifices,negative
10788,sacrifices,sadness
10789,sadly,negative
10790,sadly,sadness
10791,sadness,negative
10792,sadness,sadness
10793,sadness,trust
10794,safe,joy
10795,safe,positive
10796,safe,trust
10797,safeguard,positive
10798,safeguard,trust
10799,safekeeping,trust
10800,sag,fear
10801,sag,negative
10802,sage,positive
10803,sage,trust
10804,saint,anticipation
10805,saint,joy
10806,saint,positive
10807,saint,surprise
10808,saint,trust
10809,saintly,anticipation
10810,saintly,joy
10811,saintly,positive
10812,saintly,surprise
10813,saintly,trust
10814,salary,anticipation
10815,salary,joy
10816,salary,positive
10817,salary,trust
10818,salient,positive
10819,saliva,anticipation
10820,sally,surprise
10821,saloon,anger
10822,salutary,joy
10823,salutary,positive
10824,salutary,trust
10825,salute,joy
10826,salute,positive
10827,salvation,anticipation
10828,salvation,joy
10829,salvation,positive
10830,salvation,trust
10831,salve,positive
10832,samurai,fear
10833,samurai,positive
10834,sanctification,joy
10835,sanctification,positive
10836,sanctification,trust
10837,sanctify,anticipation
10838,sanctify,joy
10839,sanctify,positive
10840,sanctify,sadness
10841,sanctify,surprise
10842,sanctify,trust
10843,sanctuary,anticipation
10844,sanctuary,joy
10845,sanctuary,positive
10846,sanctuary,trust
10847,sanguine,positive
10848,sanitary,positive
10849,sap,negative
10850,sap,sadness
10851,sappy,trust
10852,sarcasm,anger
10853,sarcasm,disgust
10854,sarcasm,negative
10855,sarcasm,sadness
10856,sarcoma,fear
10857,sarcoma,negative
10858,sarcoma,sadness
10859,sardonic,negative
10860,satanic,anger
10861,satanic,negative
10862,satin,positive
10863,satisfactorily,positive
10864,satisfied,joy
10865,satisfied,positive
10866,saturated,disgust
10867,saturated,negative
10868,savage,anger
10869,savage,fear
10870,savage,negative
10871,savagery,anger
10872,savagery,fear
10873,savagery,negative
10874,save,joy
10875,save,positive
10876,save,trust
10877,savings,positive
10878,savor,anticipation
10879,savor,disgust
10880,savor,joy
10881,savor,positive
10882,savor,sadness
10883,savor,trust
10884,savory,positive
10885,savvy,positive
10886,scab,negative
10887,scaffold,fear
10888,scaffold,negative
10889,scalpel,fear
10890,scalpel,negative
10891,scaly,negative
10892,scandal,fear
10893,scandal,negative
10894,scandalous,anger
10895,scandalous,negative
10896,scanty,negative
10897,scapegoat,anger
10898,scapegoat,fear
10899,scapegoat,negative
10900,scar,anger
10901,scar,disgust
10902,scar,fear
10903,scar,negative
10904,scar,sadness
10905,scarce,fear
10906,scarce,negative
10907,scarce,sadness
10908,scarcely,negative
10909,scarcely,sadness
10910,scarcity,anger
10911,scarcity,fear
10912,scarcity,negative
10913,scarcity,sadness
10914,scare,anger
10915,scare,anticipation
10916,scare,fear
10917,scare,negative
10918,scare,surprise
10919,scarecrow,fear
10920,scarecrow,negative
10921,scarecrow,positive
10922,scavenger,negative
10923,sceptical,trust
10924,scheme,negative
10925,schism,anger
10926,schism,negative
10927,schizophrenia,anger
10928,schizophrenia,disgust
10929,schizophrenia,fear
10930,schizophrenia,negative
10931,schizophrenia,sadness
10932,scholar,positive
10933,scholarship,joy
10934,scholarship,positive
10935,school,trust
10936,sciatica,negative
10937,scientific,positive
10938,scientific,trust
10939,scientist,anticipation
10940,scientist,positive
10941,scientist,trust
10942,scintilla,positive
10943,scoff,anger
10944,scoff,disgust
10945,scoff,negative
10946,scold,anger
10947,scold,disgust
10948,scold,fear
10949,scold,negative
10950,scold,sadness
10951,scolding,anger
10952,scolding,negative
10953,scorching,anger
10954,scorching,negative
10955,score,anticipation
10956,score,joy
10957,score,positive
10958,score,surprise
10959,scorn,anger
10960,scorn,negative
10961,scorpion,anger
10962,scorpion,disgust
10963,scorpion,fear
10964,scorpion,negative
10965,scorpion,surprise
10966,scotch,negative
10967,scoundrel,anger
10968,scoundrel,disgust
10969,scoundrel,fear
10970,scoundrel,negative
10971,scoundrel,trust
10972,scourge,anger
10973,scourge,fear
10974,scourge,negative
10975,scourge,sadness
10976,scrambling,negative
10977,scrapie,anger
10978,scrapie,fear
10979,scrapie,negative
10980,scrapie,sadness
10981,scream,anger
10982,scream,disgust
10983,scream,fear
10984,scream,negative
10985,scream,surprise
10986,screaming,anger
10987,screaming,disgust
10988,screaming,fear
10989,screaming,negative
10990,screech,fear
10991,screech,negative
10992,screech,surprise
10993,screwed,anger
10994,screwed,negative
10995,scribe,positive
10996,scrimmage,negative
10997,scrimmage,surprise
10998,script,positive
10999,scripture,trust
11000,scrub,disgust
11001,scrub,negative
11002,scrumptious,positive
11003,scrutinize,anticipation
11004,scrutinize,negative
11005,scrutiny,negative
11006,sculpture,positive
11007,scum,disgust
11008,scum,negative
11009,sea,positive
11010,seal,positive
11011,seal,trust
11012,seals,trust
11013,sear,negative
11014,seasoned,positive
11015,secession,negative
11016,secluded,negative
11017,secluded,sadness
11018,seclusion,fear
11019,seclusion,negative
11020,seclusion,positive
11021,secondhand,negative
11022,secrecy,surprise
11023,secrecy,trust
11024,secret,trust
11025,secretariat,positive
11026,secrete,disgust
11027,secretion,disgust
11028,secretion,negative
11029,secretive,negative
11030,sectarian,anger
11031,sectarian,fear
11032,sectarian,negative
11033,secular,anticipation
11034,securities,trust
11035,sedition,anger
11036,sedition,negative
11037,sedition,sadness
11038,seduce,negative
11039,seduction,negative
11040,seductive,anticipation
11041,seek,anticipation
11042,segregate,anger
11043,segregate,disgust
11044,segregate,negative
11045,segregate,sadness
11046,segregated,negative
11047,seize,fear
11048,seize,negative
11049,seizure,fear
11050,selfish,anger
11051,selfish,disgust
11052,selfish,negative
11053,selfishness,negative
11054,senate,trust
11055,senile,fear
11056,senile,negative
11057,senile,sadness
11058,seniority,positive
11059,seniority,trust
11060,sensational,joy
11061,sensational,positive
11062,sense,positive
11063,senseless,anger
11064,senseless,disgust
11065,senseless,fear
11066,senseless,negative
11067,senseless,sadness
11068,senseless,surprise
11069,sensibility,positive
11070,sensibly,positive
11071,sensual,anticipation
11072,sensual,joy
11073,sensual,negative
11074,sensual,positive
11075,sensual,surprise
11076,sensual,trust
11077,sensuality,anticipation
11078,sensuality,joy
11079,sensuality,positive
11080,sensuous,joy
11081,sensuous,positive
11082,sentence,anger
11083,sentence,anticipation
11084,sentence,disgust
11085,sentence,fear
11086,sentence,negative
11087,sentence,sadness
11088,sentimental,positive
11089,sentimentality,positive
11090,sentinel,positive
11091,sentinel,trust
11092,sentry,trust
11093,separatist,anger
11094,separatist,disgust
11095,separatist,negative
11096,sepsis,fear
11097,sepsis,negative
11098,sepsis,sadness
11099,septic,disgust
11100,septic,negative
11101,sequel,anticipation
11102,sequestration,negative
11103,sequestration,sadness
11104,serene,negative
11105,serene,trust
11106,serenity,anticipation
11107,serenity,joy
11108,serenity,positive
11109,serenity,trust
11110,serial,anticipation
11111,series,trust
11112,seriousness,fear
11113,seriousness,sadness
11114,sermon,positive
11115,sermon,trust
11116,serpent,disgust
11117,serpent,fear
11118,serpent,negative
11119,serum,positive
11120,servant,negative
11121,servant,trust
11122,serve,negative
11123,serve,trust
11124,servile,disgust
11125,servile,fear
11126,servile,negative
11127,servile,sadness
11128,servitude,negative
11129,setback,negative
11130,setback,sadness
11131,settlor,fear
11132,settlor,positive
11133,sever,negative
11134,severance,sadness
11135,sewage,disgust
11136,sewage,negative
11137,sewer,disgust
11138,sewerage,disgust
11139,sewerage,negative
11140,sex,anticipation
11141,sex,joy
11142,sex,positive
11143,sex,trust
11144,shabby,disgust
11145,shabby,negative
11146,shack,disgust
11147,shack,negative
11148,shack,sadness
11149,shackle,anger
11150,shackle,anticipation
11151,shackle,disgust
11152,shackle,fear
11153,shackle,negative
11154,shackle,sadness
11155,shady,fear
11156,shady,negative
11157,shaking,fear
11158,shaking,negative
11159,shaky,anger
11160,shaky,anticipation
11161,shaky,fear
11162,shaky,negative
11163,sham,anger
11164,sham,disgust
11165,sham,negative
11166,shambles,negative
11167,shame,disgust
11168,shame,fear
11169,shame,negative
11170,shame,sadness
11171,shameful,negative
11172,shameful,sadness
11173,shameless,disgust
11174,shameless,negative
11175,shanghai,disgust
11176,shanghai,fear
11177,shanghai,negative
11178,shank,fear
11179,shape,positive
11180,shapely,positive
11181,share,anticipation
11182,share,joy
11183,share,positive
11184,share,trust
11185,shark,negative
11186,sharpen,anger
11187,sharpen,anticipation
11188,shatter,anger
11189,shatter,fear
11190,shatter,negative
11191,shatter,sadness
11192,shatter,surprise
11193,shattered,negative
11194,shattered,sadness
11195,shed,negative
11196,shell,anger
11197,shell,fear
11198,shell,negative
11199,shell,sadness
11200,shell,surprise
11201,shelter,positive
11202,shelter,trust
11203,shelved,negative
11204,shepherd,positive
11205,shepherd,trust
11206,sheriff,trust
11207,shine,positive
11208,shining,anticipation
11209,shining,joy
11210,shining,positive
11211,ship,anticipation
11212,shipwreck,fear
11213,shipwreck,negative
11214,shipwreck,sadness
11215,shit,anger
11216,shit,disgust
11217,shit,negative
11218,shiver,anger
11219,shiver,anticipation
11220,shiver,fear
11221,shiver,negative
11222,shiver,sadness
11223,shock,anger
11224,shock,fear
11225,shock,negative
11226,shock,surprise
11227,shockingly,surprise
11228,shoddy,anger
11229,shoddy,disgust
11230,shoddy,negative
11231,shoot,anger
11232,shoot,fear
11233,shoot,negative
11234,shooter,fear
11235,shooting,anger
11236,shooting,fear
11237,shooting,negative
11238,shopkeeper,trust
11239,shoplifting,anger
11240,shoplifting,disgust
11241,shoplifting,negative
11242,shopping,anticipation
11243,shopping,joy
11244,shopping,positive
11245,shopping,surprise
11246,shopping,trust
11247,shortage,anger
11248,shortage,fear
11249,shortage,negative
11250,shortage,sadness
11251,shortcoming,negative
11252,shortly,anticipation
11253,shot,anger
11254,shot,fear
11255,shot,negative
11256,shot,sadness
11257,shot,surprise
11258,shoulder,positive
11259,shoulder,trust
11260,shout,anger
11261,shout,surprise
11262,shove,anger
11263,shove,negative
11264,show,trust
11265,showy,negative
11266,shrapnel,fear
11267,shrewd,positive
11268,shriek,anger
11269,shriek,fear
11270,shriek,negative
11271,shriek,sadness
11272,shriek,surprise
11273,shrill,anger
11274,shrill,fear
11275,shrill,negative
11276,shrill,surprise
11277,shrink,fear
11278,shrink,negative
11279,shrink,sadness
11280,shroud,sadness
11281,shrunk,negative
11282,shudder,fear
11283,shudder,negative
11284,shun,anger
11285,shun,disgust
11286,shun,negative
11287,shun,sadness
11288,sib,trust
11289,sick,disgust
11290,sick,negative
11291,sick,sadness
11292,sickening,anger
11293,sickening,disgust
11294,sickening,fear
11295,sickening,negative
11296,sickening,sadness
11297,sickly,disgust
11298,sickly,negative
11299,sickly,sadness
11300,sickness,disgust
11301,sickness,fear
11302,sickness,negative
11303,sickness,sadness
11304,signature,trust
11305,signify,anticipation
11306,silk,positive
11307,silly,joy
11308,silly,negative
11309,simmer,anger
11310,simmer,anticipation
11311,simmering,anticipation
11312,simplify,anticipation
11313,simplify,joy
11314,simplify,positive
11315,simplify,surprise
11316,simplify,trust
11317,sin,anger
11318,sin,disgust
11319,sin,fear
11320,sin,negative
11321,sin,sadness
11322,sincere,positive
11323,sincere,trust
11324,sincerity,positive
11325,sinful,anger
11326,sinful,disgust
11327,sinful,fear
11328,sinful,negative
11329,sinful,sadness
11330,sing,anticipation
11331,sing,joy
11332,sing,positive
11333,sing,sadness
11334,sing,trust
11335,singly,positive
11336,singularly,surprise
11337,sinister,anger
11338,sinister,disgust
11339,sinister,fear
11340,sinister,negative
11341,sinner,anger
11342,sinner,disgust
11343,sinner,fear
11344,sinner,negative
11345,sinner,sadness
11346,sinning,disgust
11347,sinning,negative
11348,sir,positive
11349,sir,trust
11350,siren,fear
11351,siren,negative
11352,sissy,negative
11353,sisterhood,anger
11354,sisterhood,positive
11355,sisterhood,sadness
11356,sisterhood,surprise
11357,sisterhood,trust
11358,sizzle,anger
11359,skeptical,negative
11360,sketchy,negative
11361,skewed,anger
11362,skewed,anticipation
11363,skewed,negative
11364,skid,anger
11365,skid,fear
11366,skid,negative
11367,skid,sadness
11368,skilled,positive
11369,skillful,positive
11370,skillful,trust
11371,skip,negative
11372,skirmish,anger
11373,skirmish,negative
11374,sky,positive
11375,slack,negative
11376,slag,negative
11377,slam,anger
11378,slam,fear
11379,slam,negative
11380,slam,surprise
11381,slander,anger
11382,slander,disgust
11383,slander,negative
11384,slanderous,negative
11385,slap,anger
11386,slap,negative
11387,slap,surprise
11388,slash,anger
11389,slate,positive
11390,slaughter,anger
11391,slaughter,disgust
11392,slaughter,fear
11393,slaughter,negative
11394,slaughter,sadness
11395,slaughter,surprise
11396,slaughterhouse,anger
11397,slaughterhouse,disgust
11398,slaughterhouse,fear
11399,slaughterhouse,negative
11400,slaughterhouse,sadness
11401,slaughtering,anger
11402,slaughtering,disgust
11403,slaughtering,fear
11404,slaughtering,negative
11405,slaughtering,sadness
11406,slaughtering,surprise
11407,slave,anger
11408,slave,fear
11409,slave,negative
11410,slave,sadness
11411,slavery,anger
11412,slavery,disgust
11413,slavery,fear
11414,slavery,negative
11415,slavery,sadness
11416,slay,anger
11417,slay,negative
11418,slayer,anger
11419,slayer,disgust
11420,slayer,fear
11421,slayer,negative
11422,slayer,sadness
11423,slayer,surprise
11424,sleek,positive
11425,sleet,negative
11426,slender,positive
11427,slim,positive
11428,slime,disgust
11429,slimy,disgust
11430,slimy,negative
11431,slink,negative
11432,slip,negative
11433,slip,surprise
11434,slop,disgust
11435,slop,negative
11436,sloppy,disgust
11437,sloppy,negative
11438,sloth,disgust
11439,sloth,negative
11440,slouch,negative
11441,slough,negative
11442,slowness,negative
11443,sludge,disgust
11444,sludge,negative
11445,slug,disgust
11446,slug,negative
11447,sluggish,negative
11448,sluggish,sadness
11449,slum,disgust
11450,slum,negative
11451,slump,negative
11452,slump,sadness
11453,slur,anger
11454,slur,disgust
11455,slur,negative
11456,slur,sadness
11457,slush,disgust
11458,slush,negative
11459,slush,surprise
11460,slut,anger
11461,slut,disgust
11462,slut,negative
11463,sly,anger
11464,sly,disgust
11465,sly,fear
11466,sly,negative
11467,smack,anger
11468,smack,negative
11469,small,negative
11470,smash,anger
11471,smash,fear
11472,smash,negative
11473,smashed,negative
11474,smattering,negative
11475,smell,anger
11476,smell,disgust
11477,smell,negative
11478,smelling,disgust
11479,smelling,negative
11480,smile,joy
11481,smile,positive
11482,smile,surprise
11483,smile,trust
11484,smiling,joy
11485,smiling,positive
11486,smirk,negative
11487,smite,anger
11488,smite,fear
11489,smite,negative
11490,smite,sadness
11491,smith,trust
11492,smitten,positive
11493,smoker,negative
11494,smoothness,positive
11495,smother,anger
11496,smother,negative
11497,smudge,negative
11498,smug,negative
11499,smuggle,fear
11500,smuggle,negative
11501,smuggler,anger
11502,smuggler,disgust
11503,smuggler,fear
11504,smuggler,negative
11505,smuggling,negative
11506,smut,disgust
11507,smut,fear
11508,smut,negative
11509,snag,negative
11510,snag,surprise
11511,snags,negative
11512,snake,disgust
11513,snake,fear
11514,snake,negative
11515,snare,fear
11516,snare,negative
11517,snarl,anger
11518,snarl,disgust
11519,snarl,negative
11520,snarling,anger
11521,snarling,negative
11522,sneak,anger
11523,sneak,fear
11524,sneak,negative
11525,sneak,surprise
11526,sneaking,anticipation
11527,sneaking,fear
11528,sneaking,negative
11529,sneaking,trust
11530,sneer,anger
11531,sneer,disgust
11532,sneer,negative
11533,sneeze,disgust
11534,sneeze,negative
11535,sneeze,surprise
11536,snicker,positive
11537,snide,negative
11538,snob,negative
11539,snort,sadness
11540,soak,negative
11541,sob,negative
11542,sob,sadness
11543,sobriety,positive
11544,sobriety,trust
