rating,title,text,timestamp,helpful_vote,verified_purchase
4,Hoses to Short and waste hose needs adaptation to fit your machine,"Hoses to Short and waste hose needs adaptation to fit your machine. There are two different faucet stem lengths, this assembly requires the short faucet stem adapter. Otherwise it works fine once you solve all the adaptation issues.",2020-09-16 21:00:32.986,0,True
4,GE Icemaker,The icemaker works fine except the flap on the bottom that turns the icemaker on and off it's supposed to be spring loaded so when you slide the button to on it's supposed to hold it out so it will make ice but it doesn't stay out and you have to pull it out to turn on,2022-12-12 20:04:03.987,0,True
4,Four Stars,Just as described. Delivered in two days.,2017-05-20 14:39:24.000,0,True
4,Worth it!,"Removing the old one seemed impossible until I  found a YouTube video showing how to remove with a car Jack. Instructions are note clear on to lube or no lube the new bearings. Added a dab, just in case.  Don’t overtighten the motor or it won’t turn. Been a couple of months - works like new.",2022-04-08 15:58:31.568,0,True
4,Arrived damaged two times. but good unit,"Overall I like this unit. It is nice looking, compact, and provides even cooling. It was a little frustrating to find shipping damage twice. The first one had to be returned because of substantial damage to the frame near the compressor. The replacement unit arrived with a buckle in the upper rear corner. Amazon made a price adjustment that we could live with and I give Amazon credit for responsive customer service.<br /><br />The temperature control is located behind the freezer which is not convenient so you have to move the whole unit to adjust. The shelves are not adjustable because they are integrated with the cooling coils. It is probably a worthwhile tradeoff for efficient cooling, but limits the size of what you can store.<br /><br />If you can get one that does not get damaged in shipping, then I have no problem recommending it.",2022-11-07 17:47:58.968,6,True
4,They work,The machine has stopped walking. It's on a concrete floor. Not sure that matters. Not sure why they cost $25. At least they're not $40 like another product.,2014-06-05 07:04:12.000,0,True
4,Very light an portable,"It washes really well. The knobs on the washer are not marked so was unable to know where to turn it to. Also it does not get the water out, the clothes are left with a lot of water in them.",2018-12-15 01:11:08.410,0,True
4,Good product,Good product and good quality only bad thing is I did not resive everything mention on the package,2021-09-26 02:29:15.977,0,True
4,Holds more and cleans more than you realize,"Purchased specifically for baby clothes and cloth diapers and thought it wouldn't handle much more than that. After a test drive, we realized that we COULD do all of our laundry in it...it would just take a long time. So we'll probably stick to baby clothes, cloth diapers, underwear, pjs, and other light items and then go to the laundromat for jeans, sheets, etc.",2017-12-19 03:42:12.172,5,True
4,Four Stars,it works,2015-01-27 04:45:59.000,0,True
4,Good price,Good price,2015-03-28 13:35:57.000,0,True
4,"As described, great quality.",Worked perfectly!,2020-03-05 10:49:51.179,0,True
4,Four Stars,Works great so far and was an exact fit.,2015-08-22 15:20:23.000,0,True
4,Kind of Work,You place these under your washer and shazaam they're supposed to silence your machine. My wife thinks they're okay and I can't tell the difference. It still makes noise. She's happy so ...,2022-01-15 23:34:46.359,0,False
4,Does the trick for small amounts.,"Using the HomGarden portable washer has proven useful with small loads. As others have stated. I find it better to wring out excess water before spinning. However, after a few trial and error attempts I’ve honed a decent process with wash to dry in my small spaced out apt. This will be clutch during the winter months. So far I’m satisfied with the HomGarden portable wash. Would recommend as it’s light, quite, and useful.",2022-10-06 22:27:52.008,1,True
4,Really Expensive,I will go back to regular coffee filters because these are just too expensive for what you get.,2023-02-16 19:16:56.032,0,True
4,Four Stars,It worked on my washer,2014-12-01 16:43:21.000,0,True
4,"Fit, but did not solve problem","Fridge was not cooling to a low enough temperature. Changed the freezer defroster bulb, and was hoping the old Circuit board was at fault, but after changing, the problem remained. Suspect the compressor is low on refrigerant. So off to buy a new fridge.",2018-08-25 14:07:57.165,0,True
4,Filters well,Produces a flavorful cup of coffee without grounds. Easy to use and not too slow compared to some others. Clean with hot water. I’d avoid detergents.<br />The cons:<br />Base fell off today. Spot welds failed. Bottom of cone clogs easily and difficult to clean.,2021-09-09 03:01:34.527,0,True
4,Makes great coffee,They work to make environmentally friendly coffee,2021-03-02 18:21:11.906,0,True
4,Ok,"It was ok but not as thick as I was expecting, did not fit my washer so we have to adjust and cut it.",2019-10-18 19:14:13.946,0,True
4,Handles for stove and refrigerator.,"I was pleased with the look and material but it does slide even though I tighten it as much as I could. Over all , I like it. Thanks",2023-08-28 03:21:10.356,0,True
4,like the price compared to the GE filter,"First time I have ordered this water filter, like the price compared to the GE filter, seems to be working just fine and half the price.",2016-07-25 13:07:26.000,0,True
4,Time frame in which part delivered Awsome,Refrigerator.,2022-03-04 09:48:11.357,0,True
4,exact replacement,"pricey as all get out, but works as it should",2019-01-24 17:34:35.166,0,True
4,GOLDTONE COFFEE FILTERS,GOOD ITEM.,2021-03-30 02:30:39.268,0,True
4,Functional but thin,"Installed for bathroom vent. If you are wanting to keep minimal airflow in/out the house I recommend finding a different product. The vent it just plastic, no gasket or springs. So it opens easily from inside or outside air flow.",2022-01-20 20:42:26.818,0,True
4,"Sticky film cover, otherwise great product",Overall great product for the price. It looks very high end and sturdy. Minus one star for the VERY sticky film cover that needs to be taken off of the range hood. It took me forever to take it off.,2020-06-05 22:26:24.846,0,True
4,Installing is headache!!!,I wanted to give 5 star but the problem was installing.... it doesn’t fit so we have to cut ... after cutting and installing there was gap in between the shields and I had waste another one to fill the gaps... and dint look neat,2019-09-18 17:51:56.507,0,True
4,Perfect Little Machine,"I bought this after researching and reading reviews and it's pretty much what I expected. My only complaint is the hose fitting on my particular sink. The bend in the hose is much smaller than the edge of my sink. I attempted it fit it in the sink the first time I used it and unfortunately came loose; it wasn't too messy, I caught it in time. I ended up using duct tape to tape it to my sink and that worked perfect. Other than that it works perfect, great value for the money. I'm in a very small apartment so it's stored in a corner in the dining room. I bought a dolly to easily move from there to the kitchen.",2020-05-18 21:26:45.699,0,True
4,Just buy it already...,"I have not used the product for tap use yet. The cooling unit on the fridge has been amazing. Be sure to buy a thermometer to keep a steady reading of temp. It will get below 30 degrees so make sure not to crank it to up. Can't wait to really try it. 4 stars for now. Easy to assemble. Only draw back is that it doesn't have a dual CO2 regulator just a single so you will not know how much CO2 pressure is left. Second you will need to buy a valve splitter for the beer because the one that came with the kegerator, you will not be able to control the flow. A must buy if you can. On another note I love it.",2020-09-10 18:53:44.825,0,True
4,Four Stars,Direct replacement for my GE Profile,2014-10-24 17:48:59.000,0,False
4,Works as described,Fit perfectly as replacement,2020-10-19 05:04:47.310,0,True
4,It’s ok,It was much cheaper than previous purchase,2019-08-08 01:12:51.872,0,True
4,Item is good to keep burners in good shape,"Size  was kind of smaller than what I need, but it is Ok.",2019-07-06 18:25:35.676,0,True
4,Once a Year Replacement FILTER,"This is the 2nd year, 2nd replacement after New Frig (2 year).  Works well. No issues.<br />This 2nd filter I have NOT replaced YET! as the Frig light has NOT come ON yet (indicating to replace).  So 1st replacement has gone 14mo now. I should replace with FILTER#2 soon.",2013-05-31 12:47:16.000,0,True
4,Four Stars,I am happy with this purchase,2015-04-03 13:28:59.000,0,True
4,Great for camping,Was fun to use while on long camping travel trip. Made laundry easier to do while traveling in areas where laundromat not available.,2021-06-11 09:45:36.891,0,True
4,Four Stars,Works great,2016-11-05 01:36:42.000,0,True
4,Works great at a good price.,"Super flexible.  It swings in and out on its arm.  It goes up and down.  And the shade can be angled.  So pretty versatile.<br />It's a bit flimsy and the tightening screws scratch the finish, so 4 out of 5 stars.",2017-12-22 01:28:26.301,3,True
4,It works,"Same design as my other knobs but does not fit as tight as the originals. That being said, it does work and looks good.",2020-02-11 12:21:08.646,0,True
4,A fine alternative to mountains of pods,"It does it's job and does it admirably, much as I hate Keurig's ""Coffee DRM"" it feels great being able to mix my grounds again!<br /> It can be a little hard to extract the full flavor, but if you set the machine to Bold and use a smaller serving size it works very well.",2021-03-30 20:49:14.520,0,True
4,Efficient and Economical -- PRE CHILL your water with my tip!,"I've had this ice maker for about 18 months.  I keep a 20 lb Rubbermaid Container on my freezer shelf, and that holds all of my ice for the month.  So, every 2 weeks or so, when I'm housecleaning and organizing, I have ""ice day.""  That day, I'll run this machine all morning and fill up the 20 lb container in the freezer, and then shut the machine off until next time.<br /><br />Pros:  Easy to use, still plugging away 1.5 years later after 2x monthly use, and not expensive.  Makes 20 lbs of ice fairly quickly over the course of the morning. I get 9 cubes every other minute or so (and see my tip for speeding up the process).  9 cubes sounds like it would take a long time to make a huge batch, but surprisingly, I've filled my bucket in just a few hours, while I'm doing other chores.<br /><br />Tip 1:  The first few batches of ice, in an Ice Day Session, are thin, brittle, and weak.  Not much use to me.  I don't bother putting the ice basket in, at the outset of my Ice Day.  Instead, I let the first 2-3 batches of ice fall right back down into the water chamber.  This has the effect of giving the ice making rods more time to get super cold and make thicker, solid and dense cubes, instead of the weak and breakable batch.<br /><br />Tip 2:  MORE IMPORTANTLY, by letting the first 2-3 batches of ice fall back into the water super chills that water, and it runs through the system and makes the ice much more quickly.  Of course, if you have ice in your freezer you can just add it to your water chamber, but the first few batches are not worth keeping anyway, so let them drop into the water, super chill your ice water, and put the basket in the chamber for Batch 4 and higher.<br /><br />Con 1:  It's surprising heavy by itself, no water.  If you plan to leave it out and use it often, find a dedicated spot near the sink so you're not lifting it as I was. I finally bought a little Ikea cart and put in that, so I can roll it up to my sink on Ice Days.<br /><br />Con 2:  Very short cord.  I bought a mini-length appliance extension cord (it's about 18 inches long and heavy duty) and that lets me run this (and my Instant Pot), from a cart, up to the wall outlet.<br /><br />Con 3:  I had no idea I'd get so much grime inside.  You think ""it's just running water, right? How can it get dirty?"" And yet it does.  I have to use one of those foam magic erasers, pretty much every time I use it, on the inside water chamber, and especially on the ice basket. There will be a thin layer of black spots in the crevices, from moisture mildew I suppose. I've never tasted it in my ice, but now that I know, I'm careful to clean it 2x monthly before  use it, and make sure you drain away all water when turning it off, to prevent this build up of mildew.",2019-11-01 18:43:31.845,0,False
4,Four Stars,"Worked as advertised, no problem.",2017-08-03 17:57:02.598,0,True
4,filter,I really like the filters. I just don't like having to order them. I would like to be able to go to my grocery store and pick them up as I need them.,2014-03-13 10:49:33.000,0,True
4,"Very easy to use, worth the price.","The ekobrew refillable cup is the only reason I decided to purchase my Keurig MINI Plus (B31) brewer.  I feel that k-cups are wasteful, but I love the idea of a single cup brewer.  The ekobrew is very easy to use and simple to clean out.  A quick rinse in the sink or a run through the dishwasher is all it needs.  Since ground coffee is also much cheaper than the k-cups, the ekobrew pays for itself relatively quickly.",2012-01-30 03:35:19.000,5,True
4,Not quite the same as the others,"This one has a markedly different texture to it, the plastic seems a little thinner and it's affected by heat more. It is lighter than other off brand 'My K-cup' holders, so I'm not too sure about the durability of this one. It fits properly and coffee comes out fine, but it seems a little flimsy to me. We'll see how well it holds up.",2021-10-12 13:55:52.622,0,True
4,Four Stars,Works very well and is easy to clean,2016-04-10 13:12:24.000,0,True
4,Buen producto.,Buen producto. Podiaset un poco más robusto.,2021-12-22 23:47:40.903,0,True
4,Good price,Good price and good quality,2022-08-05 04:47:04.290,2,True
4,"Fit machine, no deal breaker issues",The part fit the machine that needed repair. The switch seemed to be a thinner or lighter plastic but it is in and working with no issue. Shipped was a little slower than we had hoped.,2016-02-04 01:58:49.000,0,True
4,Works,Fits and works,2020-10-20 14:25:43.108,0,True
3,Second One,Breaks easily​.,2017-03-03 19:58:49.000,0,True
3,Shaky & Loud,"I bought one each for my Samsung washer and dryer. The assembly was easy, that’s the first good thing. The second is that they brought the units up to a great height. Now for the bad:<br />1. The shaking during the washer spin cycle is  amazing. The whole unit vibrates, and not a little; it shakes and quakes.<br />2. The noise from the shaking can be heard in every room of the house from behind the closed laundry room door. The platform squeaks and groans to the point that I honestly think it will collapse.<br />Yes, the unit and stand are level.<br />I would not recommend these to anyone with large, heavy units.looking for the brand name stands now. ☹️",2023-07-23 11:22:51.311,4,True
3,Not big enough to fit the lip of large mugs,"It's okay, just as the stars selected say. I bought this because every &#34;ball&#34; tea diffuser I've tried leaves floaters behind. This did NOT leave any floaters, but it isn't wide enough to balance on the edges of my mugs. Sadly the packaging got thrown away otherwise I would return it for a &#34;large&#34; blue brewing basket. My mugs are the &#34;Cafe&#34; style and 12-16 oz, but the lip of the mug curls out.",2015-04-06 22:16:14.000,0,True
3,But looks very nice in place and was easy to install,"Produces ice very efficiently, but is a noisy unit.  Also, frost develops very quickly and must be continually chipped away to keep door closed tightly.  But looks very nice in place and was easy to install.",2016-10-30 01:50:58.000,1,True
3,My order arrived in two days - most don't.,"There was a problem with my first order of universal electric range knobs, but the product looked promising so I reordered immediately.  The replacement product came quickly and there were no problems. Four knobs come in a package and I need six so I ordered a third time.  It arrived quickly and correctly.  Tomorrow another set will arrive for a gas range, so I''ll put them to the test again.  All in all the product is fine.  I'm going to continue buying from them.  If this next order comes incomplete you'll hear the bad news from me.",2019-01-14 03:11:03.028,1,True
3,One light was broken,It was pretty good Overall but one of the lights was broken,2023-03-27 21:39:37.680,0,True
3,Not what was advertised,From the way this was listed I was expecting to get a Whirlpool part. It definitely is not one. It is a replacement kit for that part. It was easy to install and is producing ice but at a much slower rate than our previous one. There are only two of us and it does not always keep up with our consumption of ice. From reading reviews I know that others also thought they were getting an OEM part. I feel this part is deceptive listed and it should be made clear what you are getting.,2014-05-28 11:03:22.000,1,True
3,Good buy,"I did not give it 5 star because I have 3 small burners and 1 large. I didn’t think about, I thought all electric stove tops where made with 3 and 1.<br />This comes 2 and 2…my error for not noticing",2022-06-08 18:20:15.823,0,True
3,Don’t buy them,I didn’t like the way burn marks started coming on after few uses and I couldn’t get them off,2021-05-12 03:57:08.947,0,True
3,Ok but not great.,Not enough lids for cups. Coffee maker sometimes brews coffee all over. Good to save money but messy sometimes and it has a slow delivery.,2021-04-26 03:30:39.111,0,True
3,Works okay,The 18 eggs capacity is good. Downside is the eggs do not roll forward when one is removed. Have to reach in or remove from fridge go reach eggs in back.,2023-03-16 18:22:13.238,0,True
3,Three Stars,the freezer had dents and a little mildew on the inside. Fast delivery!!!,2014-12-26 01:06:20.000,5,False
3,Not compatible with my stove.,"I ordered this because my stove's serial number was listed as compatible, however when I received it I discovered it didn't work. On the plus side it was brand new and the quality was excellent.",2022-12-11 05:26:44.351,0,True
3,The large drip pan didn’t fit.,The three small fro pans fit but the large one was too small.,2021-08-16 20:11:26.612,0,True
3,Too much coffee residue,I no longer use this. Too much coffee residue goes through it.,2019-02-28 21:24:26.615,0,True
3,"same as old knob, you just have to be ...","same as old knob, you just have to be carefull when turning knob so not to crack the plastic that goes onto timer shaft.",2015-08-24 18:34:12.000,0,True
3,It is a good filter but I can remove it,"I purchase this for my Samsung refrigerator, it was easy to removed the previous Samsung filter, this one was easy to install but now  want to change it to another filter but I can’t, it is stuck into my refrigerator, can’t removed… i called a friend but he couldn’t either. I don’t know what to do .",2023-03-08 04:03:46.089,0,True
3,175D1372 Door Handle for GE Amana Dryer Replace for WE01X20419 WE1M1026 WE1M463,GREAT customer service. Terrible product  Would NOT recommend handle,2019-11-11 22:49:44.507,0,True
3,Search for Cheat to Espresso Continues...,"I agree for the most part with many other comments/reviews here, especially T. Harris. I am rating on the lower side because i am one of those silly crema obsessed espresso fanatics who keep wasting money on gimmicks claiming to make espresso when by now I could have purchased a prosumer machine that actually does satisfy my craving. I have found myself ridiculously straining to squeeze that wonderful crema from the grounds in my aeropress with the fellow adaptor only to be disappointed with a grittier cup of good coffee that honestly didn't taste as good as when i used the paper filter. Once or twice now I have gotten excited as i saw what looked like crema in the cup, but it fizzled out to a little tan ring around the edge. I'm disappointed because the pictures and the wording DO make claims of making something like espresso with crema. Yes I know we nutty folks get a bit obsessed with that word ""crema"" but it isn't just an aesthetic element to espresso, it is evidence of having drawn out the oils of the bean in an amazing way capturing what we love of the smell of coffee and making it tangible and drinkable adding entirely unique aromas, flavor and texture. So, to be sold once again (dummy me) by the claim of espresso, makes it seem a less valuable product. the claim is even that the ""pressure-actuated"" component assists in making this like espresso and this is entirely false. Its only function (and on a positive note this function does make the product a bit more valuable) is to prevent the loss of water into cup before finished stirring/brewing. As soon as even the lightest pressure is applied, the valve opens and the real resistance is created by the grounds and the screen. I will say however that my interest in the aeropress has been renewed realizing after stashing it away for so long in the search of other possible cheats to achieve espresso, that it makes a pretty darn good cup of coffee and until i can afford or am ready to admit my obsession completely enough to buy a real espresso machine i should just chill out on the espresso hunt and enjoy good coffee. so today i ordered two regular screen filters for 7 bucks (so atleast i won't pull any muscles trying to get the fellow attachment on and off or smash a cup trying to put 700 lbs of pressure onto my aeropress....although maybe...just maybe...  :-).",2019-10-10 23:13:31.665,5,True
3,So so item,"They’re a lot larger than my burners, so they curl up around the grate. I had to cut out the center more because the hole wasn’t large enough for my burner, I think they will work ok to keep the stove clean though.",2021-12-13 12:36:40.902,0,True
3,Somewhat Good,"It does it job, could do better. But I did get a lot.",2021-10-25 22:06:58.977,0,True
3,These were supposed to fit the Keurig filter,You can make them fit but it's sloppy.  Doesn't really fit. Too big,2021-04-03 17:48:01.519,0,True
3,A,A,2020-12-16 18:23:44.892,0,True
3,"DIY project, NEED INSTRUCTION!!!!!!!!!!!! Where are the instructions","Instruction, Setter should have diy videos if instructions are not available!!!!!!",2023-06-17 18:28:58.912,0,True
3,"Water filter is fine, air filter git something wrong.","My guests checked out today, I installed the new water filter and air filter on the same day when it was delivered. I did reset, and hold for 3 seconds, but today, when I checked the indicator/sign on the fridge, it showed I need replace air filter. The water filter sign was OK. Maybe it's because of my fridge s sensor problem? The value is 5 Star, the installation was super easy. But,  I took it off, reinstall Ed, reset, still saw the sign. I don't care, but my short term vacation rental guests may care.",2021-01-07 23:57:13.831,1,True
3,Pricey!,way to expensive for a small piece of plastic!  Fit and worked as expected.,2015-04-03 19:28:15.000,1,True
3,Three Stars,"Works, but paper is more convenient.",2015-04-10 18:12:43.000,0,True
3,Mounting hole placement isn't standardized across this brand!,"I have a plastic glass block vent with the original deflect-o vent hood installed. I had hoped to place this one in the block, however, the holes don't line up in the same spots as that deflect-o product, so I can't use this in it's place. Wish this brand had a standard sizing on these! And it would be helpful if these products had more info available on Amazon and their own web site - so I wouldn't have to order, test and return!",2019-10-21 15:26:13.885,0,True
3,Temperature is off,Temperature is off,2019-03-10 19:41:37.775,0,True
3,Easy to install,while it was easy to install yourself and did its job for the time being it stopped working only after a few nights of use if it wasn't for that id rate 5stars.,2019-05-28 17:11:22.743,0,True
3,The cheap clamps suck,It's okay. I don't know why it's so hard to find a high quality dryer vent hose with decent clamps. The hose itself is good enough. The lousy clamps knocked off two stars.,2017-10-18 15:55:25.804,0,True
3,Cheap replacement part,"I found this type filter is cheap on Amazon. After ordered two of them, I realized that they are also low quality than the original filters coming with the machine. this filter misses a thick metal mesh level. So farther they still usable.",2013-06-22 14:28:57.000,0,True
3,work great but not as good quality as original,"I bought two Cartridges for my 30 years old Jenn-Air stove. Those cartridges heat faster and easy to clean. However, they are not as good quality (the way they are made, such as the edges and corners are not as sharp ) compared with old one. Overall, I still like them.",2014-06-17 21:27:20.000,3,True
3,Three Stars,SO SO,2015-02-11 20:54:12.000,0,True
3,They're not as responsive as I'de like them to be,"This range hood does what it's suppose to do.  I only gave it three stars for two reasons.  One, because I don't care for the &#34;touch&#34; controls.  They're not as responsive as I'de like them to be, and two, the chimney portion arrived all scratched up.",2016-01-24 20:59:27.000,1,True
3,Detective 3,"3 of these , damage. LOL",2021-07-13 19:52:28.825,0,True
3,Quick and easy to install.,Exactly as advertised,2020-03-01 20:28:07.297,0,True
3,No water shut off,"Works fine so far but when water is low, the pump keeps pumping",2019-02-05 23:06:41.539,1,True
3,Messy,They work ok but it really is a messy business filling the cup. That wouldn't be terrible if u didn't have to clean an old one out first. We needed up getting the actual refillable cup with lid. Works much nicer.,2013-04-19 19:50:42.000,1,True
3,The amazon picture and what was delivered didn’t match,The online picture and what was delivered do not match. Notice the one delivered has an extra black ring at the top. The delivered one doesn’t work. I ordered the same part previously and it was delivered as pictured on amazon and worked well.,2019-01-07 15:17:16.168,0,True
3,Not a hot deal,Not sure if it is something else but this sensor is off also.,2021-04-21 13:36:23.956,0,True
3,Now bolt is stuck and I cannot remove - fortunately doesn't affect the function,Several of these snapped while installed during shipping of our machine. Now bolt is stuck and I cannot remove - fortunately doesn't affect the function. I've moved the same machines twice before and did not use these and the machines worked just fine after... not sure if we just got lucky or if you actually need these.,2017-09-28 18:12:41.022,0,True
3,reusable k-cup works fine. The tabs that lock the holder into place ...,"reusable k-cup works fine.  The tabs that lock the holder into place do not reach the sides to fasten. When removing k-cup the holder slides out with it sometimes.  Also the holder appears to be two pieces, I wasn't expecting that.  It does its job though.",2018-04-13 03:20:03.690,0,True
3,Three Stars,The switch itself works fine but the Molex wire plug did not match the original,2017-11-29 01:54:18.721,0,True
3,Adequate product,"It's definitely a decent product. However, as far being restaurant quality tasting water. Even after I purchased a while house filter; IT IS NOT! Taste is decent nonetheless.",2019-12-21 11:39:46.503,1,True
3,The color isn’t the same.,They don’t match.  Each one appears to be from a different batch of the color blue. One is lite blue with some dark blue and the other is dark blue with just a little lite blue. In the pictures the handles match.  I’m not happy.,2019-08-27 12:29:19.387,0,True
3,Need more care,The box came torn up completely at the bottom and it came dented on both ends front and back I never gave a bad review to nobody this is the first I hope it doesn't happen again overall the machine works perfectly no leaks and washes the dishes very well,2020-06-09 09:00:54.901,4,True
3,Pay attention,"I was under the impression that this was new unopened. I guess I'll pay closer attention next time. Trim parts missing and some assembly completed. I assumed since the price was the same as new, the product would be.",2016-01-31 19:19:52.000,1,True
3,"These filters are too thin, so I have to ...","These filters are too thin, so I have to use 2-3 filters, and even then the coffee grinds are in the coffee.",2018-01-28 05:01:50.706,0,True
3,Review,Didn't fix the issue.,2020-12-02 21:04:54.524,0,True
3,Not Big Enough for 4.3 CF Whirlpool Washer,"I bought this for my Whirlpool Washer (Model  WTW5000DW), but it was not big enough for its legs to fit.",2019-08-24 17:04:40.749,0,True
3,Three Stars,Quality poor but service was ok,2014-11-13 15:04:53.000,0,True
3,This product itself seemed constructed well enough. Though the ...,This product itself seemed constructed well enough.  Though the description on my owners manual states this item number is the right part for my Electrolux washer it is not.  I needed a foot with a wider screw base/threads and not this long.  I had to call a service center who also stated this part number but after I explained the situation they gave me a different pn to try on a whim.<br /><br />That other part number was correct.<br /><br />The issue is with Electrolux and Fridgidaire parts manuals.  Not this product itself.,2016-09-20 17:51:50.000,3,True
3,"If You Ask Me, A Chimney Cap Should Be A Little Heavier- Duty","I don't understand why these guys make stuff just BARELY acceptable in the duty department. Sure, it's made of stainless steel, but the design is lacking SEVERELY and the cheapness is on it. I am talking THIN metal here. You can bend this thing with your mind if you try. And the top is flat, not angled like they used to be. Why is the top flat instead of angled? Cuz it takes about three cents LESS material to make, and it's also easier to bend! The screen is better, though, than the older ones, I got to give them that. You know the screen, that thing that gets all clogged-up and makes it where no air can get through? Yeah, that screen.",2022-10-19 08:24:54.324,4,True
3,Samsung Aqua-Pure filter,"This was the first time I had to replace the filter on my new French-door fridge. Though it was easy to locate where this filter cartridge goes, the instructions for removing the old filter and inserting the new are seriously lacking. You must push up and turn the old filter to the left to release the bayonet connection and remove the old filter. The markings on the replacement filters are very unclear, and it is hard to figure out exactly where to rotate the cartridge to insert it into the receptacle, and how far to turn it to the right to lock it into place. There are no markings that say &#34;start here&#34; and &#34;end here.&#34;<br /><br />As always, Amazon's order processing and delivery of the product were flawless. Kudos to the Amazon Team.<br /><br />--Bill",2015-03-19 17:53:12.000,0,True
3,Cracks easy when cold.,Not too difficult to install. However I’m on my 3rd one. They freeze easily in winter and crack resulting in significant leaking.,2019-07-18 00:50:07.325,0,True
3,meh,"Pretty expensive in my opinion. The package is just as it looks in the picture. But if you want to have an orange scent, just use orange peels and save $...",2011-12-30 20:01:14.000,1,True
3,Amazon has the best of all the ridiculous prices,"You remember that sweet deal you got on your fridge? Of course you do! Now, we just need you to subscribe to our plan to get a new water filter every six month and the low low price of just $100 a year. You can cancel anytime, but you wont, because you need water filters for your fridge.<br /><br />Sound familiar? You probably got something like that in the mail after you purchased your appliance. Competition pushed the profit margins on appliances way down, and this is how they are making it up on the consumer, many times over.<br /><br />If my refrigerator lasts 10 years with no other maintenance, I will have spent quite a bit more in filters alone that I paid for the appliance itself. I will give props to amazon, they do have the best price around on this filter, and I checked everywhere.<br /><br />All in all, it's such a great scam, I wish I had thought of it. I'm so addicted to the great taste of the water that comes from this filter, I'll just keep buying them. I can't help it. Maybe they put drugs in it.<br /><br />2 stars off for the ridiculous pricing of these filters...but my advice is to just grab a straw, suck it up, and buy it here anyway.",2016-08-01 14:26:38.000,5,True
3,Good not great,"Husband needed this for his business to pack his products so that they don’t get dirty and he said it’s a okay product but doesn’t work the way he expected it to. It was a little on the weaker side, but it’s not that difficult to use. He said it’s good for occasional uses only.",2021-03-16 04:18:00.134,0,True
3,It fits fine but I will have no idea when it needs ...,I gave these a 3 star rating because they changed from clear to white so now I cant tell when it needs changed!  It fits fine but I will have no idea when it needs changed until our water has stuff in it!!! : (,2014-10-21 14:33:12.000,0,True
3,Needs a better Ice Maker,"I've had the fridge for just over 2 years, and I like the style, convenience, and efficiency.<br /><br />The problem is the ice maker.  It seems to leak water into the ice tray when its producing, and causes huge clumps of ice that won't fall through the ice chute, and it's a game of constantly opening the freezer, pull out the ice drawer, and remove the huge chunks that are blocking or freezing to the auger or floor of the ice drawer.  I've got a friend in Phoenix that has the same fridge, and coincidentally, he mentioned the same issue with his.  Probably should be a recall or technical bulletin to remedy a solution, but if this is the worst thing about the fridge, I'm alright.",2011-07-16 22:48:09.000,2,False
3,What's taking so long?,"Great product, but I ordered it on 3/22. Now set to arrive in May. I could have driven to Home Depot and gotten it already.",2021-04-22 14:02:58.602,0,True
3,Buy a replacement and a spare.,"These are super easy to replace and relatively cheap.<br /><br />These will strip out if you load a comforter or other large load.  It beats replacing other more expensive parts.  I treat these like a fuse, cheap part to keep expensive parts safe when overloaded.<br /><br />Shame on GE for not coming up with a better solution or something that can be reset so we don't have to wait for a new part to be shipped to do laundry.",2020-03-01 23:47:54.218,0,True
3,Water doesn't taste as good as original filter,Made in China.  Water doesn't taste as good as original filter.,2015-02-09 00:42:50.000,0,True
3,okay,Doesnt fit quite as well as the oem one.,2016-10-02 12:32:14.000,0,True
3,Not exactly what I thought I was getting.,"It's very sleek, but there's no space on the freezer door. It's very compact.",2022-10-15 01:05:24.570,1,True
3,No longer works,I been having my little ice maker for about 6 months before I started having issues. It no longer makes ice. I only used bottled water to make ice so j don't think it clogged. Sad that I can no longer make ice.,2020-08-29 15:05:25.477,0,False
3,Small ice for being large,Cubes are too small and sometimes are not fully made. Came out half water and half ice.,2021-07-19 20:00:13.686,0,True
3,Perfect for under the new furniture,Works for our need.  Fit under new coach to redirect duct work,2016-02-29 14:10:53.000,1,True
3,Three Stars,"ehhh for 1 MAYBE 2 people is fine, but for 3 FORGET it, too much work involved",2018-04-09 14:36:03.144,0,True
3,Overpriced,Overpriced. Total cost was 12$ for 2 of these,2020-09-11 04:47:02.462,0,True
3,Not a standard size drain hose,"This hose is much smaller in diameter than my wash machine’s drain hose, which measures 1.25”. This drain hose is probably 3/4”.I returned the drain hose.<br />It does seem to ge durable, just too small for a standard washing  machine.",2021-07-31 20:05:31.214,3,True
3,Removing the foil from the paper.,It was very difficult removing the foil from the paper! It took my process much longer then it needed to be.,2018-10-13 19:49:31.523,0,True
3,Stupid thing needs a beveled or slanted edge,"There are a lot of leisure clothes in my house. Between the wife and I, and our children, there are more than a few drawstrings. The issue is that the top edge is like a string magnet. I had to “whittle” the edge off on one side to help strings slide off as opposed to letting clothes twirl into an awful mess that has ruined more than one clothing item. It works, but I had to modify it...",2017-10-11 01:32:39.821,4,True
